task_id,created_at,completed_at,task_type,priority,assigned_staff_id,status
t_12_212,2025-11-18 05:50:00,2025-11-18 06:03:41.575759,Medication,3,s_23,completed
t_12_213,2025-11-18 10:31:00,2025-11-18 10:40:00.131899,Transport,2,s_10,completed
t_12_214,2025-11-18 00:50:00,2025-11-18 01:16:08.722115,Vitals,3,s_22,completed
t_12_215,2025-11-18 23:37:00,2025-11-18 23:48:22.476644,Procedure,1,s_3,completed
t_12_216,2025-11-18 09:39:00,2025-11-18 10:01:40.110025,Procedure,3,s_23,completed
t_12_217,2025-11-18 10:51:00,2025-11-18 11:02:08.560249,Transport,3,s_20,completed
t_12_218,2025-11-18 18:44:00,2025-11-18 19:07:12.006887,Transport,1,s_22,completed
t_12_219,2025-11-18 05:15:00,2025-11-18 05:38:33.236188,Checkup,1,s_12,completed
t_12_220,2025-11-18 07:04:00,2025-11-18 07:24:13.142423,Vitals,2,s_20,completed
t_12_221,2025-11-18 03:56:00,2025-11-18 04:11:17.815750,Procedure,1,s_8,completed
t_12_222,2025-11-18 22:22:00,2025-11-18 22:41:25.619747,Transport,1,s_8,completed
t_12_223,2025-11-18 04:42:00,2025-11-18 05:02:47.468698,Medication,2,s_35,completed
t_12_224,2025-11-18 19:13:00,2025-11-18 19:29:39.549181,Medication,3,s_9,completed
t_12_225,2025-11-18 04:05:00,2025-11-18 04:36:28.821437,Transport,1,s_39,completed
t_12_226,2025-11-18 08:43:00,2025-11-18 08:57:24.014008,Procedure,3,s_4,completed
t_12_227,2025-11-18 16:51:00,2025-11-18 16:57:51.414987,Transport,1,s_31,completed
t_12_228,2025-11-18 14:04:00,2025-11-18 14:30:30.144499,Medication,3,s_37,completed
t_12_229,2025-11-18 07:49:00,2025-11-18 08:07:15.228558,Vitals,2,s_25,completed
t_12_230,2025-11-18 16:53:00,2025-11-18 17:15:19.948610,Checkup,2,s_4,completed
t_12_231,2025-11-18 17:39:00,2025-11-18 17:52:02.059488,Medication,1,s_15,completed
t_12_232,2025-11-18 07:51:00,2025-11-18 08:06:21.072660,Medication,2,s_12,completed
t_12_233,2025-11-18 14:14:00,2025-11-18 14:27:45.919384,Medication,3,s_11,completed
t_12_234,2025-11-18 16:51:00,2025-11-18 16:57:06.934739,Medication,1,s_26,completed
t_12_235,2025-11-18 15:25:00,2025-11-18 15:48:06.433876,Medication,2,s_22,completed
t_12_236,2025-11-18 11:57:00,2025-11-18 12:27:10.902125,Checkup,3,s_15,completed
t_12_237,2025-11-18 14:38:00,2025-11-18 14:41:49.646243,Transport,2,s_38,completed
t_12_238,2025-11-18 15:25:00,2025-11-18 15:42:10.763911,Procedure,1,s_28,completed
t_12_239,2025-11-18 09:29:00,2025-11-18 09:49:28.025112,Vitals,2,s_8,completed
t_12_240,2025-11-18 13:27:00,2025-11-18 13:36:56.398376,Procedure,3,s_29,completed
t_12_241,2025-11-18 14:47:00,2025-11-18 15:03:12.025155,Transport,3,s_12,completed
t_12_242,2025-11-18 10:45:00,2025-11-18 11:03:14.309147,Checkup,3,s_23,completed
t_12_243,2025-11-18 20:24:00,2025-11-18 20:53:57.486683,Transport,3,s_2,completed
t_12_244,2025-11-18 17:55:00,2025-11-18 18:16:11.840518,Checkup,1,s_31,completed
t_12_245,2025-11-18 07:56:00,2025-11-18 08:11:57.670104,Medication,1,s_20,completed
t_12_246,2025-11-18 23:32:00,2025-11-18 23:43:57.336447,Transport,1,s_28,completed
t_12_247,2025-11-18 10:24:00,2025-11-18 10:47:37.548818,Medication,3,s_31,completed
t_12_248,2025-11-18 23:01:00,2025-11-18 23:29:10.247588,Transport,1,s_3,completed
t_12_249,2025-11-18 00:06:00,2025-11-18 00:19:06.708640,Vitals,1,s_3,completed
t_12_250,2025-11-18 23:11:00,2025-11-18 23:33:46.026637,Medication,2,s_28,completed
t_12_251,2025-11-18 06:29:00,2025-11-18 06:45:02.914455,Procedure,3,s_1,completed
t_12_252,2025-11-18 05:28:00,2025-11-18 05:52:28.347669,Medication,2,s_3,completed
t_12_253,2025-11-18 23:18:00,2025-11-18 23:39:31.316670,Vitals,1,s_9,completed
t_12_254,2025-11-18 04:47:00,2025-11-18 05:13:48.410329,Transport,2,s_29,completed
t_12_255,2025-11-18 16:50:00,2025-11-18 17:04:26.258546,Procedure,2,s_16,completed
t_12_256,2025-11-18 01:50:00,2025-11-18 02:17:05.595851,Procedure,3,s_15,completed
t_12_257,2025-11-18 04:48:00,2025-11-18 05:09:51.667771,Vitals,3,s_1,completed
t_12_258,2025-11-18 16:02:00,2025-11-18 16:24:59.677221,Checkup,1,s_35,completed
t_12_259,2025-11-18 14:12:00,2025-11-18 14:25:02.743600,Procedure,3,s_19,completed
t_12_260,2025-11-18 16:49:00,2025-11-18 17:17:51.386390,Procedure,2,s_23,completed
t_12_261,2025-11-18 03:23:00,2025-11-18 03:53:59.355221,Medication,2,s_1,completed
t_12_262,2025-11-18 07:02:00,2025-11-18 07:11:57.848049,Medication,2,s_2,completed
t_12_263,2025-11-18 02:56:00,2025-11-18 03:23:50.951469,Checkup,3,s_36,completed
t_12_264,2025-11-18 20:32:00,2025-11-18 20:43:16.566183,Vitals,2,s_9,completed
t_12_265,2025-11-18 12:02:00,2025-11-18 12:14:54.447886,Checkup,2,s_27,completed
t_12_266,2025-11-18 22:22:00,2025-11-18 22:36:54.148640,Vitals,2,s_6,completed
t_12_267,2025-11-18 13:48:00,2025-11-18 14:00:21.190518,Vitals,2,s_18,completed
t_12_268,2025-11-18 05:30:00,2025-11-18 06:02:33.161520,Procedure,3,s_25,completed
t_12_269,2025-11-18 10:23:00,2025-11-18 10:45:27.492147,Procedure,3,s_8,completed
t_12_270,2025-11-18 04:25:00,2025-11-18 05:00:10.471416,Checkup,3,s_20,completed
t_12_271,2025-11-18 16:29:00,2025-11-18 16:45:05.525982,Medication,1,s_10,completed
t_12_272,2025-11-18 06:19:00,2025-11-18 06:47:10.328824,Medication,3,s_15,completed
t_12_273,2025-11-18 08:42:00,2025-11-18 09:00:20.963393,Transport,2,s_3,completed
t_12_274,2025-11-18 13:07:00,2025-11-18 13:27:38.940643,Checkup,1,s_39,completed
t_12_275,2025-11-18 18:18:00,2025-11-18 18:32:27.907470,Transport,2,s_4,completed
t_12_276,2025-11-18 18:07:00,2025-11-18 18:12:55.984826,Vitals,2,s_34,completed
t_12_277,2025-11-18 16:40:00,2025-11-18 17:02:04.252141,Procedure,3,s_27,completed
t_12_278,2025-11-18 21:25:00,2025-11-18 21:49:25.409093,Vitals,3,s_15,completed
t_12_279,2025-11-18 00:13:00,2025-11-18 00:27:20.822358,Medication,1,s_19,completed
t_12_280,2025-11-18 11:01:00,2025-11-18 11:13:26.962476,Procedure,2,s_30,completed
t_12_281,2025-11-18 02:22:00,2025-11-18 02:43:49.222896,Transport,3,s_13,completed
t_12_282,2025-11-18 01:53:00,2025-11-18 02:25:54.148027,Medication,1,s_36,completed
t_12_283,2025-11-18 14:38:00,2025-11-18 14:58:02.490809,Procedure,2,s_37,completed
t_13_0,2025-11-19 06:11:00,2025-11-19 06:29:48.832681,Vitals,1,s_6,completed
t_13_1,2025-11-19 02:36:00,2025-11-19 02:40:27.310579,Transport,3,s_17,completed
t_13_2,2025-11-19 01:25:00,2025-11-19 01:43:29.216274,Vitals,3,s_7,completed
t_13_3,2025-11-19 18:53:00,2025-11-19 19:16:33.945158,Checkup,2,s_16,completed
t_13_4,2025-11-19 01:12:00,2025-11-19 01:32:04.230190,Procedure,2,s_25,completed
t_13_5,2025-11-19 02:36:00,2025-11-19 03:06:35.346588,Transport,3,s_28,completed
t_13_6,2025-11-19 11:26:00,2025-11-19 11:46:45.660413,Transport,3,s_25,completed
t_13_7,2025-11-19 01:01:00,2025-11-19 01:25:08.126318,Medication,2,s_34,completed
t_13_8,2025-11-19 04:03:00,2025-11-19 04:30:13.027651,Procedure,3,s_28,completed
t_13_9,2025-11-19 13:08:00,2025-11-19 13:34:07.326811,Procedure,1,s_36,completed
t_13_10,2025-11-19 17:47:00,2025-11-19 18:06:23.805399,Checkup,2,s_28,completed
t_13_11,2025-11-19 02:59:00,2025-11-19 03:15:09.824440,Medication,3,s_6,completed
t_13_12,2025-11-19 23:12:00,2025-11-19 23:32:19.040077,Procedure,2,s_18,completed
t_13_13,2025-11-19 10:03:00,2025-11-19 10:22:10.948162,Transport,3,s_19,completed
t_13_14,2025-11-19 08:30:00,2025-11-19 08:37:08.922125,Checkup,1,s_33,completed
t_13_15,2025-11-19 01:14:00,2025-11-19 01:21:15.065551,Checkup,2,s_27,completed
t_13_16,2025-11-19 01:52:00,2025-11-19 02:00:46.261644,Procedure,1,s_8,completed
t_13_17,2025-11-19 22:03:00,2025-11-19 22:20:23.086052,Vitals,1,s_25,completed
t_13_18,2025-11-19 07:27:00,2025-11-19 07:43:00.984161,Medication,3,s_14,completed
t_13_19,2025-11-19 20:25:00,2025-11-19 20:31:47.812236,Medication,3,s_7,completed
t_13_20,2025-11-19 05:07:00,2025-11-19 05:22:56.860094,Vitals,3,s_24,completed
t_13_21,2025-11-19 05:21:00,2025-11-19 05:43:52.854108,Medication,1,s_37,completed
t_13_22,2025-11-19 04:01:00,2025-11-19 04:26:28.820938,Procedure,1,s_35,completed
t_13_23,2025-11-19 16:15:00,2025-11-19 16:30:48.682256,Transport,2,s_30,completed
t_13_24,2025-11-19 06:42:00,2025-11-19 07:04:34.946953,Transport,2,s_2,completed
t_13_25,2025-11-19 16:35:00,2025-11-19 16:50:49.582098,Medication,2,s_19,completed
t_13_26,2025-11-19 04:13:00,2025-11-19 04:45:32.514025,Checkup,1,s_36,completed
t_13_27,2025-11-19 10:49:00,2025-11-19 11:05:25.424848,Transport,1,s_28,completed
t_13_28,2025-11-19 10:19:00,2025-11-19 10:24:27.557501,Procedure,1,s_29,completed
t_13_29,2025-11-19 15:22:00,2025-11-19 15:46:01.134621,Medication,3,s_38,completed
t_13_30,2025-11-19 09:00:00,2025-11-19 09:08:52.985431,Checkup,3,s_21,completed
t_13_31,2025-11-19 14:52:00,2025-11-19 15:26:59.632709,Medication,1,s_17,completed
t_13_32,2025-11-19 03:56:00,2025-11-19 04:19:22.730312,Transport,3,s_32,completed
t_13_33,2025-11-19 15:38:00,2025-11-19 15:57:11.944885,Transport,1,s_25,completed
t_13_34,2025-11-19 11:48:00,2025-11-19 12:09:29.597887,Checkup,3,s_22,completed
t_13_35,2025-11-19 06:34:00,2025-11-19 06:49:52.279897,Transport,2,s_2,completed
t_13_36,2025-11-19 14:18:00,2025-11-19 14:36:04.805400,Procedure,2,s_0,completed
t_13_37,2025-11-19 21:29:00,2025-11-19 21:50:42.383808,Procedure,2,s_8,completed
t_13_38,2025-11-19 06:03:00,2025-11-19 06:16:09.547078,Transport,2,s_23,completed
t_13_39,2025-11-19 18:21:00,2025-11-19 18:40:17.143956,Vitals,2,s_9,completed
t_13_40,2025-11-19 13:12:00,2025-11-19 13:42:03.627418,Vitals,3,s_1,completed
t_13_41,2025-11-19 03:39:00,2025-11-19 04:02:38.120594,Procedure,1,s_18,completed
t_13_42,2025-11-19 19:20:00,2025-11-19 19:40:13.694933,Vitals,3,s_38,completed
t_13_43,2025-11-19 12:16:00,2025-11-19 12:35:18.664732,Medication,1,s_39,completed
t_13_44,2025-11-19 01:33:00,2025-11-19 02:03:43.663898,Checkup,3,s_28,completed
t_13_45,2025-11-19 19:03:00,2025-11-19 19:13:29.192071,Checkup,2,s_39,completed
t_13_46,2025-11-19 18:44:00,2025-11-19 18:59:34.061737,Medication,1,s_9,completed
t_13_47,2025-11-19 17:38:00,2025-11-19 17:54:19.530861,Procedure,1,s_7,completed
t_13_48,2025-11-19 21:43:00,2025-11-19 21:59:57.128232,Checkup,2,s_8,completed
t_13_49,2025-11-19 16:24:00,2025-11-19 16:42:33.049937,Vitals,2,s_13,completed
t_13_50,2025-11-19 05:02:00,2025-11-19 05:30:26.423561,Medication,2,s_4,completed
t_13_51,2025-11-19 15:56:00,2025-11-19 16:11:43.620976,Medication,3,s_17,completed
t_13_52,2025-11-19 05:44:00,2025-11-19 06:07:51.663124,Vitals,2,s_19,completed
t_13_53,2025-11-19 19:42:00,2025-11-19 20:08:18.241876,Vitals,3,s_31,completed
t_13_54,2025-11-19 16:32:00,2025-11-19 16:47:32.751223,Medication,1,s_25,completed
t_13_55,2025-11-19 15:26:00,2025-11-19 15:49:06.996392,Transport,2,s_11,completed
t_13_56,2025-11-19 05:19:00,2025-11-19 05:32:58.789759,Checkup,1,s_3,completed
t_13_57,2025-11-19 00:25:00,2025-11-19 00:41:26.792986,Vitals,2,s_22,completed
t_13_58,2025-11-19 21:15:00,2025-11-19 21:33:58.395108,Procedure,3,s_38,completed
t_13_59,2025-11-19 11:06:00,2025-11-19 11:33:43.511007,Vitals,2,s_23,completed
t_13_60,2025-11-19 09:57:00,2025-11-19 10:16:02.912439,Checkup,1,s_31,completed
t_13_61,2025-11-19 15:17:00,2025-11-19 15:44:02.395971,Procedure,1,s_16,completed
t_13_62,2025-11-19 04:04:00,2025-11-19 04:21:02.881022,Checkup,3,s_5,completed
t_13_63,2025-11-19 13:18:00,2025-11-19 13:27:09.907006,Procedure,3,s_18,completed
t_13_64,2025-11-19 21:13:00,2025-11-19 21:34:26.990936,Checkup,3,s_36,completed
t_13_65,2025-11-19 20:12:00,2025-11-19 20:33:18.140039,Transport,2,s_16,completed
t_13_66,2025-11-19 02:39:00,2025-11-19 03:03:08.816823,Medication,1,s_11,completed
t_13_67,2025-11-19 20:36:00,2025-11-19 21:00:55.599101,Transport,1,s_8,completed
t_13_68,2025-11-19 12:24:00,2025-11-19 12:40:59.695311,Medication,2,s_18,completed
t_13_69,2025-11-19 16:53:00,2025-11-19 17:21:53.067341,Transport,1,s_21,completed
t_13_70,2025-11-19 18:04:00,2025-11-19 18:13:55.954041,Checkup,1,s_0,completed
t_13_71,2025-11-19 05:59:00,2025-11-19 06:22:21.791052,Procedure,2,s_7,completed
t_13_72,2025-11-19 05:29:00,2025-11-19 05:51:38.012189,Procedure,3,s_39,completed
t_13_73,2025-11-19 02:33:00,2025-11-19 02:45:37.849740,Checkup,1,s_9,completed
t_13_74,2025-11-19 22:30:00,2025-11-19 22:36:43.575408,Transport,2,s_19,completed
t_13_75,2025-11-19 10:51:00,2025-11-19 11:09:48.222025,Transport,1,s_2,completed
t_13_76,2025-11-19 19:19:00,2025-11-19 19:48:04.614734,Vitals,1,s_19,completed
t_13_77,2025-11-19 08:10:00,2025-11-19 08:30:54.978791,Medication,1,s_3,completed
t_13_78,2025-11-19 05:00:00,2025-11-19 05:31:32.333295,Procedure,3,s_17,completed
t_13_79,2025-11-19 17:41:00,2025-11-19 18:06:17.293920,Transport,1,s_22,completed
t_13_80,2025-11-19 14:27:00,2025-11-19 14:51:10.005786,Transport,2,s_25,completed
t_13_81,2025-11-19 13:31:00,2025-11-19 13:49:54.749917,Transport,3,s_5,completed
t_13_82,2025-11-19 00:20:00,2025-11-19 00:41:01.597995,Medication,1,s_4,completed
t_13_83,2025-11-19 17:34:00,2025-11-19 17:48:40.557841,Medication,1,s_29,completed
t_13_84,2025-11-19 11:30:00,2025-11-19 11:47:16.414156,Vitals,3,s_4,completed
t_13_85,2025-11-19 21:51:00,2025-11-19 22:15:02.205746,Transport,3,s_8,completed
t_13_86,2025-11-19 18:09:00,2025-11-19 18:28:01.113262,Vitals,1,s_36,completed
t_13_87,2025-11-19 02:09:00,2025-11-19 02:27:06.654630,Checkup,2,s_27,completed
t_13_88,2025-11-19 15:11:00,2025-11-19 15:27:15.085019,Procedure,1,s_1,completed
t_13_89,2025-11-19 03:39:00,2025-11-19 04:08:55.405757,Medication,3,s_28,completed
t_13_90,2025-11-19 22:10:00,2025-11-19 22:33:53.249070,Procedure,3,s_29,completed
t_13_91,2025-11-19 09:47:00,2025-11-19 10:08:56.548612,Vitals,2,s_15,completed
t_13_92,2025-11-19 19:41:00,2025-11-19 19:59:49.355070,Medication,2,s_38,completed
t_13_93,2025-11-19 21:45:00,2025-11-19 22:03:31.402410,Checkup,2,s_25,completed
t_13_94,2025-11-19 02:03:00,2025-11-19 02:19:43.776204,Transport,1,s_13,completed
t_13_95,2025-11-19 12:52:00,2025-11-19 13:07:31.952679,Checkup,3,s_27,completed
t_13_96,2025-11-19 00:53:00,2025-11-19 01:22:31.010230,Procedure,1,s_5,completed
t_13_97,2025-11-19 08:31:00,2025-11-19 08:47:18.565034,Procedure,3,s_27,completed
t_13_98,2025-11-19 20:20:00,2025-11-19 20:45:21.006113,Transport,3,s_31,completed
t_13_99,2025-11-19 16:43:00,2025-11-19 16:58:36.349770,Checkup,1,s_18,completed
t_13_100,2025-11-19 08:51:00,2025-11-19 08:58:03.623188,Medication,1,s_25,completed
t_13_101,2025-11-19 11:46:00,2025-11-19 12:09:08.537910,Vitals,2,s_9,completed
t_13_102,2025-11-19 00:28:00,2025-11-19 00:50:47.928108,Vitals,3,s_19,completed
t_13_103,2025-11-19 14:22:00,2025-11-19 14:30:02.291655,Medication,3,s_27,completed
t_13_104,2025-11-19 12:10:00,2025-11-19 12:27:00.759612,Checkup,2,s_9,completed
t_13_105,2025-11-19 19:46:00,2025-11-19 20:08:10.786050,Checkup,3,s_6,completed
t_13_106,2025-11-19 17:59:00,2025-11-19 18:19:19.210434,Vitals,3,s_27,completed
t_13_107,2025-11-19 20:01:00,2025-11-19 20:13:39.896151,Checkup,1,s_33,completed
t_13_108,2025-11-19 06:35:00,2025-11-19 06:57:41.921393,Vitals,2,s_39,completed
t_13_109,2025-11-19 12:09:00,2025-11-19 12:27:06.594965,Vitals,2,s_10,completed
t_13_110,2025-11-19 19:28:00,2025-11-19 19:56:44.012618,Medication,1,s_2,completed
t_13_111,2025-11-19 03:13:00,2025-11-19 03:42:50.156939,Checkup,1,s_32,completed
t_13_112,2025-11-19 08:00:00,2025-11-19 08:14:45.785623,Procedure,3,s_5,completed
t_13_113,2025-11-19 06:48:00,2025-11-19 07:13:14.419153,Vitals,1,s_0,completed
t_13_114,2025-11-19 13:57:00,2025-11-19 14:13:22.103982,Transport,1,s_5,completed
t_13_115,2025-11-19 08:17:00,2025-11-19 08:42:07.552400,Transport,1,s_13,completed
t_13_116,2025-11-19 06:52:00,2025-11-19 07:10:33.455397,Vitals,2,s_16,completed
t_13_117,2025-11-19 15:13:00,2025-11-19 15:51:06.594020,Medication,1,s_6,completed
t_13_118,2025-11-19 21:12:00,2025-11-19 21:46:29.116369,Procedure,1,s_31,completed
t_13_119,2025-11-19 13:54:00,2025-11-19 14:20:25.530796,Checkup,1,s_26,completed
t_13_120,2025-11-19 13:02:00,2025-11-19 13:19:46.826679,Procedure,3,s_29,completed
t_13_121,2025-11-19 16:18:00,2025-11-19 16:30:33.821534,Medication,3,s_27,completed
t_13_122,2025-11-19 18:34:00,2025-11-19 18:35:18.558009,Procedure,2,s_12,completed
t_13_123,2025-11-19 04:43:00,2025-11-19 05:10:41.863420,Procedure,1,s_33,completed
t_13_124,2025-11-19 16:20:00,2025-11-19 16:39:43.097405,Procedure,1,s_6,completed
t_13_125,2025-11-19 23:57:00,2025-11-20 00:17:35.272263,Transport,1,s_29,completed
t_13_126,2025-11-19 10:20:00,2025-11-19 10:42:13.134771,Vitals,1,s_34,completed
t_13_127,2025-11-19 10:49:00,2025-11-19 11:06:01.151476,Transport,2,s_37,completed
t_13_128,2025-11-19 18:00:00,2025-11-19 18:21:14.644104,Medication,3,s_5,completed
t_13_129,2025-11-19 18:34:00,2025-11-19 18:59:35.847823,Medication,2,s_39,completed
t_13_130,2025-11-19 09:46:00,2025-11-19 10:06:57.913865,Medication,2,s_13,completed
t_13_131,2025-11-19 05:35:00,2025-11-19 05:52:55.350536,Procedure,1,s_8,completed
t_13_132,2025-11-19 02:39:00,2025-11-19 03:09:57.644650,Transport,2,s_23,completed
t_13_133,2025-11-19 13:38:00,2025-11-19 14:02:20.767675,Medication,1,s_37,completed
t_13_134,2025-11-19 23:44:00,2025-11-19 23:56:07.026227,Checkup,3,s_9,completed
t_13_135,2025-11-19 01:02:00,2025-11-19 01:20:58.742070,Procedure,3,s_17,completed
t_13_136,2025-11-19 01:46:00,2025-11-19 02:05:16.044453,Checkup,3,s_1,completed
t_13_137,2025-11-19 22:19:00,2025-11-19 22:34:13.363117,Procedure,2,s_22,completed
t_13_138,2025-11-19 09:30:00,2025-11-19 09:38:29.673660,Transport,2,s_39,completed
t_13_139,2025-11-19 11:52:00,2025-11-19 12:11:49.899913,Checkup,3,s_37,completed
t_13_140,2025-11-19 03:08:00,2025-11-19 03:26:24.874948,Checkup,2,s_3,completed
t_13_141,2025-11-19 19:17:00,2025-11-19 19:29:27.824491,Transport,3,s_8,completed
t_13_142,2025-11-19 12:41:00,2025-11-19 12:54:15.279744,Medication,2,s_32,completed
t_13_143,2025-11-19 02:31:00,2025-11-19 02:32:36.304262,Checkup,3,s_14,completed
t_13_144,2025-11-19 05:52:00,2025-11-19 06:14:25.074002,Vitals,2,s_22,completed
t_13_145,2025-11-19 16:22:00,2025-11-19 16:47:18.832727,Transport,2,s_26,completed
t_13_146,2025-11-19 11:06:00,2025-11-19 11:12:05.994766,Vitals,2,s_10,completed
t_13_147,2025-11-19 22:06:00,2025-11-19 22:28:12.111622,Checkup,3,s_0,completed
t_13_148,2025-11-19 19:28:00,2025-11-19 19:44:00.444888,Vitals,1,s_37,completed
t_13_149,2025-11-19 01:54:00,2025-11-19 02:14:06.968606,Medication,3,s_10,completed
t_13_150,2025-11-19 01:34:00,2025-11-19 01:42:24.571519,Procedure,3,s_4,completed
t_13_151,2025-11-19 20:30:00,2025-11-19 20:49:57.190649,Vitals,1,s_27,completed
t_13_152,2025-11-19 22:21:00,2025-11-19 22:53:19.480522,Checkup,3,s_35,completed
t_13_153,2025-11-19 21:40:00,2025-11-19 22:00:01.439602,Procedure,3,s_1,completed
t_13_154,2025-11-19 19:40:00,2025-11-19 20:01:38.519408,Vitals,3,s_1,completed
t_13_155,2025-11-19 23:07:00,2025-11-19 23:31:12.454750,Medication,1,s_37,completed
t_13_156,2025-11-19 08:07:00,2025-11-19 08:19:28.710676,Procedure,1,s_19,completed
t_13_157,2025-11-19 09:58:00,2025-11-19 10:25:08.560387,Medication,3,s_20,completed
t_13_158,2025-11-19 01:41:00,2025-11-19 02:06:55.720810,Transport,1,s_28,completed
t_13_159,2025-11-19 17:23:00,2025-11-19 17:43:29.079170,Transport,1,s_12,completed
t_13_160,2025-11-19 19:06:00,2025-11-19 19:16:44.687358,Transport,1,s_15,completed
t_13_161,2025-11-19 17:18:00,2025-11-19 17:39:47.248824,Medication,1,s_9,completed
t_13_162,2025-11-19 01:37:00,2025-11-19 01:50:19.693622,Medication,1,s_1,completed
t_13_163,2025-11-19 17:37:00,2025-11-19 17:50:57.217842,Transport,1,s_5,completed
t_13_164,2025-11-19 01:24:00,2025-11-19 01:35:21.309591,Checkup,3,s_33,completed
t_13_165,2025-11-19 03:49:00,2025-11-19 04:19:52.285103,Checkup,3,s_21,completed
t_13_166,2025-11-19 12:39:00,2025-11-19 13:00:05.347050,Transport,2,s_21,completed
t_13_167,2025-11-19 21:28:00,2025-11-19 21:52:02.240475,Procedure,2,s_5,completed
t_13_168,2025-11-19 18:18:00,2025-11-19 18:39:59.641025,Checkup,1,s_2,completed
t_13_169,2025-11-19 20:13:00,2025-11-19 20:36:21.323973,Checkup,2,s_20,completed
t_13_170,2025-11-19 15:45:00,2025-11-19 15:53:47.713094,Vitals,1,s_11,completed
t_13_171,2025-11-19 00:36:00,2025-11-19 00:56:24.349373,Vitals,1,s_31,completed
t_13_172,2025-11-19 14:38:00,2025-11-19 14:55:53.547355,Medication,1,s_16,completed
t_13_173,2025-11-19 21:17:00,2025-11-19 21:33:06.958930,Vitals,2,s_11,completed
t_13_174,2025-11-19 22:37:00,2025-11-19 22:50:21.545355,Procedure,1,s_24,completed
t_13_175,2025-11-19 20:46:00,2025-11-19 20:54:10.661299,Procedure,2,s_5,completed
t_13_176,2025-11-19 11:58:00,2025-11-19 12:18:47.994517,Procedure,3,s_23,completed
t_13_177,2025-11-19 17:47:00,2025-11-19 18:12:41.831972,Procedure,3,s_25,completed
t_13_178,2025-11-19 17:56:00,2025-11-19 18:22:29.906548,Checkup,3,s_19,completed
t_13_179,2025-11-19 12:52:00,2025-11-19 13:03:52.086493,Medication,2,s_36,completed
t_13_180,2025-11-19 20:07:00,2025-11-19 20:20:25.044622,Medication,2,s_16,completed
t_13_181,2025-11-19 02:08:00,2025-11-19 02:29:36.330385,Vitals,2,s_35,completed
t_13_182,2025-11-19 02:10:00,2025-11-19 02:36:53.432237,Medication,1,s_5,completed
t_13_183,2025-11-19 01:24:00,2025-11-19 01:34:41.612700,Transport,2,s_17,completed
t_13_184,2025-11-19 18:34:00,2025-11-19 19:00:14.253045,Vitals,1,s_13,completed
t_13_185,2025-11-19 23:36:00,2025-11-19 23:58:26.243508,Vitals,1,s_5,completed
t_13_186,2025-11-19 21:39:00,2025-11-19 21:57:49.665672,Transport,1,s_16,completed
t_13_187,2025-11-19 18:18:00,2025-11-19 18:37:05.376423,Checkup,2,s_20,completed
t_13_188,2025-11-19 12:18:00,2025-11-19 12:44:32.003768,Procedure,2,s_25,completed
t_13_189,2025-11-19 17:10:00,2025-11-19 17:27:31.755023,Transport,3,s_12,completed
t_13_190,2025-11-19 15:38:00,2025-11-19 15:50:24.015773,Transport,2,s_15,completed
t_13_191,2025-11-19 04:56:00,2025-11-19 05:18:19.043601,Vitals,3,s_4,completed
t_13_192,2025-11-19 09:56:00,2025-11-19 10:20:16.078517,Procedure,1,s_18,completed
